state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
MD,-0.1442918043806934,0.059508795385924275,0.015831982320110516,-0.260929043337105,-0.02765456542428181,407,0.14298222122386117,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.007743404275346005,0.007743404275346005,False,overall_days,inflow_rate
ME,-0.13977774866341472,0.05849495688339234,0.01740299892464625,-0.25442786415486374,-0.02512763317196573,407,0.14097830898050845,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0032293485580673353,0.0032293485580673353,False,overall_days,inflow_rate
MI,-0.143551422968851,0.05773239542282381,0.01337181923084163,-0.25670691799758566,-0.03039592794011635,407,0.1414974542047691,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.007003022863503627,0.007003022863503627,False,overall_days,inflow_rate
MN,-0.14870953436617226,0.06236185028465246,0.017634756416522013,-0.2709387609240911,-0.026480307808253445,407,0.1389083983428887,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.01216113426082488,0.01216113426082488,False,overall_days,inflow_rate
MO,-0.13325107522856164,0.058586349029549845,0.02355129774371667,-0.24808031932647934,-0.01842183113064394,407,0.13759550585409852,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.0032973248767857455,0.0032973248767857455,False,overall_days,inflow_rate
MS,-0.13449346706143894,0.05793134390145742,0.020834673017067873,-0.24803890110829546,-0.02094803301458241,407,0.14211501424808015,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.0020549330439084412,0.0020549330439084412,False,overall_days,inflow_rate
MT,-0.1338340976337452,0.05788967274731132,0.02137091923023382,-0.2472978562184754,-0.02037033904901503,407,0.13535040864116943,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.0027143024716021757,0.0027143024716021757,False,overall_days,inflow_rate
NC,-0.1385830724353952,0.058730400312718936,0.018847095856416196,-0.2536946570483243,-0.02347148782246608,407,0.1403309565548705,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.00203467233004781,0.00203467233004781,False,overall_days,inflow_rate
ND,-0.13712912263819468,0.05836617825158646,0.019362179118852962,-0.25152683201130416,-0.022731413265085224,407,0.14097877282265836,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0005807225328472998,0.0005807225328472998,False,overall_days,inflow_rate
NE,-0.1388037928986854,0.058063905192955616,0.01735806044031074,-0.2526090470768784,-0.024998538720492403,407,0.14026718349352085,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.002255392793338029,0.002255392793338029,False,overall_days,inflow_rate
NH,-0.14345081618366354,0.057856339505522235,0.01363484540894988,-0.25684924161448713,-0.030052390752839955,407,0.13785491842752184,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.006902416078316154,0.006902416078316154,False,overall_days,inflow_rate
NJ,-0.13877509867685142,0.06250848199565381,0.027059509925691172,-0.2612917233883329,-0.016258473965369946,407,0.13575382054917928,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0022266985715040377,0.0022266985715040377,False,overall_days,inflow_rate
NM,-0.15807165844584084,0.0572250584167122,0.006046478746842832,-0.27023277294259673,-0.045910543949084934,407,0.14498208165771442,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.021523258340493456,0.021523258340493456,False,overall_days,inflow_rate
