state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
MS,-15.632191606925552,4.710729499125709,0.0010015423553106917,-24.865221425211942,-6.399161788639162,407,0.08807125651354408,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.11429493101223365,0.11429493101223365,False,share_moratorium_intensity,exit_rate
MT,-15.129376387369792,4.708089134133948,0.001434636514943577,-24.35723109027233,-5.901521684467255,407,0.07084936300694555,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.3885202885435266,0.3885202885435266,False,share_moratorium_intensity,exit_rate
NC,-15.479781886500367,4.631953141584765,0.0009228125864835235,-24.558410044006507,-6.401153728994229,407,0.08424605792233864,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.03811478941295121,0.03811478941295121,False,share_moratorium_intensity,exit_rate
ND,-15.407432247880724,4.719015833466227,0.0012041461960143884,-24.656703281474528,-6.158161214286919,407,0.0840748618833077,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.1104644280325946,0.1104644280325946,False,share_moratorium_intensity,exit_rate
NE,-15.756241828005999,4.676648004747556,0.0008390753902434156,-24.92247191731121,-6.590011738700788,407,0.08738132023784528,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.23834515209268048,0.23834515209268048,False,share_moratorium_intensity,exit_rate
NH,-15.97780908600215,4.676971385020783,0.0007103876329455083,-25.144673000642886,-6.810945171361414,407,0.0859682858063967,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.45991241008883144,0.45991241008883144,False,share_moratorium_intensity,exit_rate
NJ,-15.536425587585628,4.66208629553881,0.0009537113125170915,-24.674114726841694,-6.39873644832956,407,0.08004972022302193,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.01852891167230908,0.01852891167230908,False,share_moratorium_intensity,exit_rate
NM,-15.764521078383485,4.6658497953207085,0.0008113079942129175,-24.909586677212076,-6.619455479554896,407,0.08465435732902571,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.24662440247016626,0.24662440247016626,False,share_moratorium_intensity,exit_rate
NV,-15.25220801609283,4.652172329290623,0.0011494859211103048,-24.370465781502453,-6.133950250683208,407,0.08056983860168943,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.26568865982048884,0.26568865982048884,False,share_moratorium_intensity,exit_rate
NY,-14.211364636202019,4.4841947202451005,0.0016648456960897118,-23.000386287882414,-5.422342984521622,407,0.06873975528846776,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,1.3065320397112998,1.3065320397112998,False,share_moratorium_intensity,exit_rate
OH,-16.067982810819704,4.7322867844054555,0.0007649236273785665,-25.343264908254397,-6.7927007133850115,407,0.08829629495970248,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.550086134906385,0.550086134906385,False,share_moratorium_intensity,exit_rate
